109,射箭场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.987617,22.53006,,,,,
110,爱康友乒乓球工作室,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.975245,22.53997,,,,,
111,马斯特国际象棋俱乐部侨城分部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.982815,22.5399,,,,,
112,新日暮几健身房,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.01641,22.743578,,,,,
113,产业奉献者青春舞台,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.014169,22.743021,,,,,
114,博武会功夫馆(大浪馆),体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.003295,22.679657,,,,,
115,精武馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.00354,22.678679,,,,,
116,黄麻埔球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.006298,22.68846,,,,,
117,文君武道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.004052,22.688461,,,,,
118,太一武道,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.009043,22.639644,,,,,
119,南方科技大学田径场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,114.003253,22.601775,,,,,
120,南方科技大学-松禾体育场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,114.002938,22.601138,,,,,
121,南方科技大学风雨操场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,113.999697,22.598985,,,,,
122,花郎武道体能(深圳宝能城店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,南山区,114.000009,22.592316,,,,,
123,西班牙竞技青训学院,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.019909,22.551341,,,,,
124,观湖文化体育中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.044647,22.703723,,,,,
125,田径运动场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.048662,22.716135,,,,,
126,健康森林俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.055692,22.716551,,,,,
127,尚武国际马术骑射学院,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.052531,22.676414,,,,,
128,风动卡丁车俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.050009,22.673444,,,,,
129,梅山功夫馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.048615,22.671358,,,,,
130,梅山武馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.043714,22.672519,,,,,
131,梅山武术馆(清湖馆),体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.043639,22.672413,,,,,
132,泰格运动馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.066069,22.609816,,,,,
133,酷跑健康俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.050572,22.598157,,,,,
134,光雅园篮球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.064309,22.619352,,,,,
135,勇敢者拳击俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.053287,22.563193,,,,,
136,梅林文体中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.037142,22.569922,,,,,
137,世贸大叔亚洲俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.056428,22.563316,,,,,
138,石厦体育活动中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.051902,22.520911,,,,,
139,阿布溜溜轮滑俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.047927,22.521412,,,,,
140,广东深圳观澜湖-尾崎将司球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.076147,22.73737,,,,,
141,丛林射击馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.078963,22.718694,,,,,
142,欢乐运动嘉年华,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.079071,22.718126,,,,,
143,征途越野俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.077946,22.716233,,,,,
144,虎威武馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.090185,22.700993,,,,,
145,龙人搏击馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.090215,22.701018,,,,,
146,轮滑运动馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙华区,114.091272,22.701377,,,,,
147,越野俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.078154,22.647973,,,,,
148,烨斌劲速卡丁车赛车场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.11125,22.644415,,,,,
149,瑞欧国际马术学院(坂田店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.080397,22.621094,,,,,
150,鹏城金翔赛鸽俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.082965,22.620109,,,,,
151,精英游艇俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.090812,22.559093,,,,,
152,万国击剑,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.090586,22.557656,,,,,
153,福田训练馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.094098,22.558004,,,,,
154,德修武馆(八卦岭总店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.095977,22.559843,,,,,
155,深圳游泳馆训练馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.09075,22.557184,,,,,
